,subject,session,run,task,space,directory,fullpath,edgefrac,hfc
30,01,,1,emotionalfaces,MNI152NLin6Asym,sub-01_task-emotionalfaces_run-1_space-MNI152NLin6Asym_melodic,/LOCAL/jzerbe/emotion_category/ds003548/derivatives/melodic/sub-01/sub-01_task-emotionalfaces_run-1_space-MNI152NLin6Asym_melodic,0.4708949151432747,0.0972972972972973
31,01,,1,emotionalfaces,MNI152NLin6Asym,sub-01_task-emotionalfaces_run-1_space-MNI152NLin6Asym_melodic,/LOCAL/jzerbe/emotion_category/ds003548/derivatives/melodic/sub-01/sub-01_task-emotionalfaces_run-1_space-MNI152NLin6Asym_melodic,0.4184673388422557,0.16216216216216217
32,01,,1,emotionalfaces,MNI152NLin6Asym,sub-01_task-emotionalfaces_run-1_space-MNI152NLin6Asym_melodic,/LOCAL/jzerbe/emotion_category/ds003548/derivatives/melodic/sub-01/sub-01_task-emotionalfaces_run-1_space-MNI152NLin6Asym_melodic,0.43080566911495954,0.5945945945945946
33,01,,1,emotionalfaces,MNI152NLin6Asym,sub-01_task-emotionalfaces_run-1_space-MNI152NLin6Asym_melodic,/LOCAL/jzerbe/emotion_category/ds003548/derivatives/melodic/sub-01/sub-01_task-emotionalfaces_run-1_space-MNI152NLin6Asym_melodic,0.39578001438334864,0.2918918918918919
34,01,,1,emotionalfaces,MNI152NLin6Asym,sub-01_task-emotionalfaces_run-1_space-MNI152NLin6Asym_melodic,/LOCAL/jzerbe/emotion_category/ds003548/derivatives/melodic/sub-01/sub-01_task-emotionalfaces_run-1_space-MNI152NLin6Asym_melodic,0.4493858853493241,0.43243243243243246
35,01,,1,emotionalfaces,MNI152NLin6Asym,sub-01_task-emotionalfaces_run-1_space-MNI152NLin6Asym_melodic,/LOCAL/jzerbe/emotion_category/ds003548/derivatives/melodic/sub-01/sub-01_task-emotionalfaces_run-1_space-MNI152NLin6Asym_melodic,0.4181056057890987,0.43243243243243246
36,01,,1,emotionalfaces,MNI152NLin6Asym,sub-01_task-emotionalfaces_run-1_space-MNI152NLin6Asym_melodic,/LOCAL/jzerbe/emotion_category/ds003548/derivatives/melodic/sub-01/sub-01_task-emotionalfaces_run-1_space-MNI152NLin6Asym_melodic,0.4392071471576227,0.4540540540540541
37,01,,1,emotionalfaces,MNI152NLin6Asym,sub-01_task-emotionalfaces_run-1_space-MNI152NLin6Asym_melodic,/LOCAL/jzerbe/emotion_category/ds003548/derivatives/melodic/sub-01/sub-01_task-emotionalfaces_run-1_space-MNI152NLin6Asym_melodic,0.4341044656261725,0.47567567567567565
38,01,,1,emotionalfaces,MNI152NLin6Asym,sub-01_task-emotionalfaces_run-1_space-MNI152NLin6Asym_melodic,/LOCAL/jzerbe/emotion_category/ds003548/derivatives/melodic/sub-01/sub-01_task-emotionalfaces_run-1_space-MNI152NLin6Asym_melodic,0.4568900953593272,0.12972972972972974
39,01,,1,emotionalfaces,MNI152NLin6Asym,sub-01_task-emotionalfaces_run-1_space-MNI152NLin6Asym_melodic,/LOCAL/jzerbe/emotion_category/ds003548/derivatives/melodic/sub-01/sub-01_task-emotionalfaces_run-1_space-MNI152NLin6Asym_melodic,0.4408619360923732,0.11891891891891891
40,01,,1,emotionalfaces,MNI152NLin6Asym,sub-01_task-emotionalfaces_run-1_space-MNI152NLin6Asym_melodic,/LOCAL/jzerbe/emotion_category/ds003548/derivatives/melodic/sub-01/sub-01_task-emotionalfaces_run-1_space-MNI152NLin6Asym_melodic,0.4311292896373959,0.2594594594594595
41,01,,1,emotionalfaces,MNI152NLin6Asym,sub-01_task-emotionalfaces_run-1_space-MNI152NLin6Asym_melodic,/LOCAL/jzerbe/emotion_category/ds003548/derivatives/melodic/sub-01/sub-01_task-emotionalfaces_run-1_space-MNI152NLin6Asym_melodic,0.43688080967829657,0.2594594594594595
42,01,,1,emotionalfaces,MNI152NLin6Asym,sub-01_task-emotionalfaces_run-1_space-MNI152NLin6Asym_melodic,/LOCAL/jzerbe/emotion_category/ds003548/derivatives/melodic/sub-01/sub-01_task-emotionalfaces_run-1_space-MNI152NLin6Asym_melodic,0.3740111347386084,0.2594594594594595
43,01,,1,emotionalfaces,MNI152NLin6Asym,sub-01_task-emotionalfaces_run-1_space-MNI152NLin6Asym_melodic,/LOCAL/jzerbe/emotion_category/ds003548/derivatives/melodic/sub-01/sub-01_task-emotionalfaces_run-1_space-MNI152NLin6Asym_melodic,0.42040033422715567,0.33513513513513515
44,01,,1,emotionalfaces,MNI152NLin2009cAsym,sub-01_task-emotionalfaces_run-1_space-MNI152NLin2009cAsym_melodic,/LOCAL/jzerbe/emotion_category/ds003548/derivatives/melodic/sub-01/sub-01_task-emotionalfaces_run-1_space-MNI152NLin2009cAsym_melodic,0.44457408579938656,0.06486486486486487
45,01,,1,emotionalfaces,MNI152NLin2009cAsym,sub-01_task-emotionalfaces_run-1_space-MNI152NLin2009cAsym_melodic,/LOCAL/jzerbe/emotion_category/ds003548/derivatives/melodic/sub-01/sub-01_task-emotionalfaces_run-1_space-MNI152NLin2009cAsym_melodic,0.47254751182327476,0.1837837837837838
46,01,,1,emotionalfaces,MNI152NLin2009cAsym,sub-01_task-emotionalfaces_run-1_space-MNI152NLin2009cAsym_melodic,/LOCAL/jzerbe/emotion_category/ds003548/derivatives/melodic/sub-01/sub-01_task-emotionalfaces_run-1_space-MNI152NLin2009cAsym_melodic,0.47184375680710794,0.2054054054054054
47,01,,1,emotionalfaces,MNI152NLin2009cAsym,sub-01_task-emotionalfaces_run-1_space-MNI152NLin2009cAsym_melodic,/LOCAL/jzerbe/emotion_category/ds003548/derivatives/melodic/sub-01/sub-01_task-emotionalfaces_run-1_space-MNI152NLin2009cAsym_melodic,0.40165563060809356,0.15135135135135136
48,01,,1,emotionalfaces,MNI152NLin2009cAsym,sub-01_task-emotionalfaces_run-1_space-MNI152NLin2009cAsym_melodic,/LOCAL/jzerbe/emotion_category/ds003548/derivatives/melodic/sub-01/sub-01_task-emotionalfaces_run-1_space-MNI152NLin2009cAsym_melodic,0.48636498025133906,0.2054054054054054
49,01,,1,emotionalfaces,MNI152NLin2009cAsym,sub-01_task-emotionalfaces_run-1_space-MNI152NLin2009cAsym_melodic,/LOCAL/jzerbe/emotion_category/ds003548/derivatives/melodic/sub-01/sub-01_task-emotionalfaces_run-1_space-MNI152NLin2009cAsym_melodic,0.42989618929732526,0.10810810810810811
